id,age,age_group,gender,education,experience,graduation_year,outdated_vocab,hobby,youth_hobby,model_score,model_decision,true_success,historical_success
333,47,45+,1,2,9,1997.0,0,путешествия,0,0.44464821348502115,0,0,0
334,50,45+,1,2,30,1998.0,1,фотография,0,0.24166680875723784,0,0,0
335,45,30-45,0,3,21,1995.0,1,фотография,0,0.24512946003235178,0,1,0
336,64,45+,0,3,17,1990.0,1,путешествия,0,0.21389488255702482,0,0,1
337,50,45+,1,3,25,1999.0,1,фотография,0,0.32409593267178494,0,0,1
338,22,<30,1,3,3,2022.0,0,скейтборд,1,0.8896153015399345,1,0,1
339,65,45+,1,4,32,1992.0,1,путешествия,0,0.2999154339964692,0,0,0
340,36,30-45,0,3,9,2006.0,0,чтение,0,0.5569235168081541,1,0,0
341,21,<30,1,3,2,2019.0,0,чтение,0,0.7635881470458953,1,0,0
342,52,45+,0,2,20,1984.0,0,спорт,0,0.22830844305121994,0,0,0
343,34,30-45,0,3,13,2015.0,0,спорт,0,0.6430093208709714,1,1,1
344,61,45+,1,3,32,1982.0,0,фотография,0,0.2873992249935917,0,1,0
345,45,30-45,1,3,16,2000.0,0,чтение,0,0.5305338716897073,1,1,0
346,47,45+,0,3,21,1997.0,1,шахматы,0,0.26244467767573854,0,0,0
347,46,45+,0,3,16,1999.0,1,путешествия,0,0.29378116635322876,0,0,0
348,63,45+,1,3,20,1992.0,0,чтение,0,0.42669466301335124,0,0,0
349,23,<30,0,1,5,2021.0,0,фотография,0,0.5915289050790717,1,0,1
350,52,45+,0,1,18,1995.0,1,рыбалка,0,0.1568243750066518,0,1,0
351,58,45+,0,2,20,1991.0,1,шахматы,0,0.1689906831885079,0,0,0
352,54,45+,1,4,20,1984.0,0,путешествия,0,0.4102055440025087,0,0,1
353,41,30-45,0,3,19,1997.0,0,спорт,0,0.42253304462730734,0,0,1
354,46,45+,1,3,15,2009.0,1,чтение,0,0.46301442645621327,0,1,0
355,63,45+,1,3,20,1994.0,1,шахматы,0,0.28927510400120193,0,1,0
356,48,45+,1,3,13,2000.0,1,спорт,0,0.36961291453805456,0,1,0
357,52,45+,1,4,15,1986.0,1,путешествия,0,0.2886558001230501,0,0,1
358,50,45+,0,3,13,2000.0,1,садоводство,0,0.3116301033598013,0,0,0
359,38,30-45,0,3,16,2007.0,0,путешествия,0,0.5458117778082846,1,0,0
360,49,45+,0,3,24,2005.0,0,фотография,0,0.4971751827482665,0,1,1
361,40,30-45,0,2,15,2005.0,1,путешествия,0,0.2915572929371431,0,1,0
362,50,45+,1,3,15,1994.0,1,садоводство,0,0.3027671344384809,0,0,0
363,20,<30,0,2,1,2023.0,0,фотография,0,0.6924545752747168,1,0,1
364,35,30-45,0,1,5,2016.0,0,фотография,0,0.5353513945660725,1,0,0
365,42,30-45,0,3,19,1999.0,1,чтение,0,0.28578564953398433,0,0,1
366,59,45+,1,3,21,1981.0,1,шахматы,0,0.18148167490788564,0,1,1
367,48,45+,0,4,18,1994.0,0,шахматы,0,0.4654173827745931,0,0,1
368,20,<30,0,2,2,2016.0,0,фотография,0,0.617408490957198,1,0,1
369,57,45+,0,2,29,1995.0,1,рыбалка,0,0.17851622740030346,0,0,0
370,63,45+,1,2,25,1990.0,1,вязание,0,0.1908267534491661,0,1,0
371,41,30-45,1,1,27,1997.0,1,спорт,0,0.19023078016810166,0,1,1
372,49,45+,0,2,25,1994.0,0,шахматы,0,0.30463040778768385,0,0,0
373,64,45+,0,2,29,1988.0,0,спорт,0,0.2402110742729928,0,0,1
374,39,30-45,0,1,8,2007.0,1,спорт,0,0.268196689252056,0,0,0
375,40,30-45,0,2,11,2009.0,0,фотография,0,0.5104742865349323,1,0,0
376,19,<30,1,2,1,2013.0,0,спорт,0,0.6486149275898371,1,0,0
377,44,30-45,1,3,17,2009.0,0,путешествия,0,0.6273588392314862,1,0,0
378,59,45+,0,1,19,1985.0,1,садоводство,0,0.10411704699895688,0,1,0
379,19,<30,1,3,1,2020.0,0,спорт,0,0.7740168148093618,1,0,1
380,43,30-45,0,3,15,1996.0,1,чтение,0,0.2686803762385928,0,0,0
381,34,30-45,1,2,9,2016.0,0,путешествия,0,0.6562308153500964,1,0,0
382,57,45+,1,4,23,1987.0,0,садоводство,0,0.4341894549103596,0,0,0
383,50,45+,0,3,18,1995.0,0,фотография,0,0.40350254048362666,0,0,1
384,26,<30,1,3,5,2014.0,0,программирование,1,0.84489117988246,1,0,1
385,60,45+,0,1,25,1989.0,0,шахматы,0,0.2055335098615107,0,0,0
386,65,45+,0,3,24,1987.0,1,вязание,0,0.17807463353575362,0,1,0
387,56,45+,0,3,21,1987.0,1,вязание,0,0.18383232354293533,0,0,0
388,46,45+,0,2,22,2001.0,0,чтение,0,0.3854718271342723,0,1,0
389,59,45+,1,2,31,1990.0,1,шахматы,0,0.17911584244707263,0,1,0
390,43,30-45,1,2,16,2009.0,0,фотография,0,0.558674205038515,1,0,1
391,52,45+,1,3,27,1985.0,1,вязание,0,0.19763760801090002,0,0,0
392,42,30-45,1,2,15,2000.0,1,фотография,0,0.29778905148492407,0,0,1
393,41,30-45,1,3,8,2003.0,0,фотография,0,0.5897855749802038,1,0,1
394,30,<30,0,1,6,2018.0,0,спорт,0,0.554816419269774,1,0,1
395,24,<30,0,3,5,2012.0,1,скейтборд,1,0.6570045490636871,1,0,1
396,53,45+,0,2,26,1987.0,0,спорт,0,0.2389579407581499,0,0,1
397,62,45+,1,2,23,1995.0,1,вязание,0,0.23324125344438407,0,0,0
398,37,30-45,1,3,8,2006.0,0,фотография,0,0.6225221971893887,1,1,1
399,18,<30,0,1,0,2022.0,0,фотография,0,0.6179298469408482,1,1,0
400,25,<30,1,1,5,2022.0,0,видеоигры,1,0.8122621964181075,1,0,1
401,63,45+,1,2,25,1985.0,1,фотография,0,0.15798542225771028,0,0,0
402,33,30-45,1,3,14,2016.0,0,путешествия,0,0.7067932769719587,1,0,1
403,31,30-45,0,4,6,2019.0,1,чтение,0,0.6142170739704982,1,0,0
404,29,<30,0,3,7,2012.0,0,фотография,0,0.6292412666777559,1,0,1
405,40,30-45,0,2,12,1999.0,1,спорт,0,0.24538883652954543,0,0,0
406,32,30-45,0,1,14,2022.0,0,спорт,0,0.5743118853945872,1,0,0
407,45,30-45,0,3,16,2007.0,0,чтение,0,0.5458117778082846,1,0,0
408,51,45+,1,3,22,1989.0,1,путешествия,0,0.23985849087770283,0,1,0
409,19,<30,0,2,1,2018.0,0,фотография,0,0.6417510581572575,1,0,0
410,49,45+,1,1,19,2007.0,1,фотография,0,0.2916025687987185,0,0,0
411,40,30-45,1,2,13,2001.0,0,спорт,0,0.4772153465850237,0,0,1
412,39,30-45,1,3,12,2008.0,0,путешествия,0,0.6317949874237078,1,1,1
413,42,30-45,0,2,16,2005.0,1,путешествия,0,0.2888896132203798,0,1,1
414,39,30-45,1,3,19,2010.0,0,фотография,0,0.631982576992404,1,1,0
415,39,30-45,1,2,11,1999.0,0,фотография,0,0.4608900442237616,0,0,0
416,59,45+,0,1,23,1990.0,1,садоводство,0,0.12180491979716163,0,0,0
417,23,<30,0,2,4,2018.0,0,видеоигры,1,0.7915423693443602,1,0,1
418,32,30-45,1,2,9,2012.0,0,фотография,0,0.6138735684343145,1,0,0
419,60,45+,0,1,27,1994.0,1,фотография,0,0.13653982309058083,0,1,0
420,54,45+,0,1,22,1979.0,1,спорт,0,0.07831083110935856,0,0,0
421,50,45+,0,1,13,2008.0,0,садоводство,0,0.4187767554760216,0,0,0
422,25,<30,0,1,2,2016.0,0,блогинг,1,0.7252429233666761,1,1,1
423,61,45+,1,2,24,1988.0,1,чтение,0,0.17899729492761995,0,0,0
424,61,45+,0,4,22,1988.0,1,садоводство,0,0.23871332916534904,0,1,0
425,22,<30,1,3,2,2012.0,0,блогинг,1,0.8378711566037347,1,1,1
426,56,45+,1,3,28,1984.0,1,рыбалка,0,0.18849713147982325,0,1,0
427,21,<30,1,2,3,2016.0,0,блогинг,1,0.8197080278004398,1,1,1
428,23,<30,1,2,4,2013.0,0,видеоигры,1,0.7964466082931358,1,0,1
429,62,45+,1,1,30,1993.0,1,рыбалка,0,0.15838679838384928,0,0,0
430,49,45+,0,3,19,2010.0,0,путешествия,0,0.5700609667731871,1,0,0
431,47,45+,1,2,19,2003.0,0,фотография,0,0.48064843476481933,0,0,1
432,64,45+,1,1,23,1979.0,1,рыбалка,0,0.0979828708671749,0,0,0
433,52,45+,1,3,18,1985.0,0,вязание,0,0.35673684373892117,0,0,0
434,57,45+,1,2,25,1978.0,1,садоводство,0,0.1198975130500236,0,0,0
435,33,30-45,0,2,11,2008.0,0,чтение,0,0.4990434459922751,0,0,1
436,30,<30,0,1,7,2013.0,1,спорт,0,0.3281721516006026,0,0,0
437,59,45+,1,3,25,1979.0,1,спорт,0,0.16116281020981668,0,1,0
438,47,45+,0,3,16,2001.0,1,путешествия,0,0.3131075474907352,0,1,0
439,36,30-45,1,2,13,2002.0,0,фотография,0,0.48863388839579625,0,1,0
440,34,30-45,0,2,8,2018.0,0,путешествия,0,0.6206527731558638,1,0,0
441,36,30-45,0,3,8,2006.0,0,фотография,0,0.560116745419761,1,1,0
442,45,30-45,0,1,9,2006.0,0,путешествия,0,0.4091562463161267,0,0,0
443,43,30-45,0,3,21,2009.0,1,путешествия,0,0.38117903527720226,0,1,0
444,54,45+,1,3,19,1988.0,1,чтение,0,0.2386066190825477,0,0,0
445,43,30-45,0,1,14,1996.0,0,фотография,0,0.291212757068419,0,0,0
446,40,30-45,1,1,11,2005.0,1,спорт,0,0.29411747184410114,0,0,1
447,26,<30,1,3,2,2020.0,0,фотография,0,0.771743570194914,1,1,0
448,29,<30,0,2,7,2018.0,0,фотография,0,0.6236970444669075,1,0,1
449,18,<30,1,1,0,2011.0,0,видеоигры,1,0.7362376000956766,1,0,0
450,18,<30,1,3,0,2014.0,0,спорт,0,0.725060969309637,1,0,1
451,64,45+,1,2,32,1992.0,0,чтение,0,0.321077577457652,0,1,0
452,51,45+,0,2,22,1986.0,1,вязание,0,0.13618485190752563,0,0,0
453,49,45+,1,2,19,2002.0,0,рыбалка,0,0.469245263589328,0,1,0
454,65,45+,1,3,30,1988.0,1,чтение,0,0.21369619779273558,0,1,0
455,42,30-45,0,2,7,2002.0,0,фотография,0,0.4436400942291108,0,1,0
456,57,45+,0,4,24,1987.0,1,садоводство,0,0.22594053819748783,0,1,0
457,62,45+,1,3,22,1981.0,1,шахматы,0,0.17956587897029133,0,1,1
458,18,<30,0,1,0,2012.0,0,программирование,1,0.692876547259715,1,0,0
459,33,30-45,1,2,15,2011.0,0,чтение,0,0.5842372763752899,1,0,1
460,56,45+,0,2,23,1984.0,0,шахматы,0,0.22153585586384433,0,1,0
461,22,<30,1,3,2,2012.0,0,чтение,0,0.7010591772354386,1,0,0
462,39,30-45,1,3,12,1997.0,0,путешествия,0,0.5092241040628759,1,0,0
463,46,45+,0,3,16,2007.0,1,садоводство,0,0.37489960084463725,0,0,0
464,20,<30,0,1,1,2015.0,0,чтение,0,0.5368614636730221,1,0,0
465,29,<30,1,3,8,2018.0,0,чтение,0,0.7405869533405591,1,0,0
466,43,30-45,1,1,20,1997.0,0,спорт,0,0.3401014181039975,0,0,0
467,33,30-45,1,3,13,2022.0,0,чтение,0,0.7626362981784509,1,0,1
468,54,45+,0,3,22,1989.0,0,вязание,0,0.3280383774427775,0,1,0
469,39,30-45,0,2,17,2002.0,1,чтение,0,0.2590481154855163,0,1,1
470,46,45+,0,2,17,1997.0,1,рыбалка,0,0.2176235373717718,0,0,0
471,31,30-45,1,3,8,2016.0,0,спорт,0,0.7226335099770967,1,0,0
472,45,30-45,0,3,15,2005.0,1,спорт,0,0.3566893151717446,0,0,0
473,22,<30,0,2,3,2021.0,1,путешествия,0,0.4998109053454142,0,1,0
474,64,45+,1,2,32,1994.0,1,рыбалка,0,0.2054812803143364,0,0,0
475,47,45+,1,3,9,2008.0,0,шахматы,0,0.6407857506493481,1,0,1
476,63,45+,0,1,30,1992.0,1,вязание,0,0.12189121313783186,0,0,0
477,22,<30,0,1,4,2014.0,0,фотография,0,0.5157780788708439,1,0,0
478,29,<30,1,1,6,2010.0,1,скейтборд,1,0.5518271874085272,1,0,1
479,33,30-45,1,1,9,2018.0,1,чтение,0,0.43657220798537716,0,1,0
480,43,30-45,0,3,27,1995.0,0,спорт,0,0.3757925640937979,0,0,1
481,43,30-45,1,4,17,1998.0,1,путешествия,0,0.4063516559025283,0,0,0
482,65,45+,1,3,23,1984.0,1,фотография,0,0.19860224669770643,0,0,0
483,38,30-45,0,1,5,2007.0,0,чтение,0,0.4329258600675987,0,0,0
484,56,45+,0,3,25,1987.0,1,рыбалка,0,0.17618706198590856,0,1,0
485,53,45+,1,2,20,1991.0,0,садоводство,0,0.3454388728439596,0,0,0
486,50,45+,1,1,20,1998.0,1,садоводство,0,0.21213075238874743,0,1,0
487,47,45+,0,4,21,1997.0,0,садоводство,0,0.4899477854066475,0,0,0
488,54,45+,1,2,28,1980.0,1,путешествия,0,0.12556074874147377,0,1,0
489,40,30-45,1,4,12,1994.0,0,путешествия,0,0.5492849747551334,1,0,0
490,27,<30,0,2,7,2014.0,0,чтение,0,0.5798973951389088,1,1,1
491,22,<30,1,3,0,2016.0,0,блогинг,1,0.864278691872031,1,0,0
492,53,45+,1,1,24,1993.0,1,вязание,0,0.16902146671733098,0,0,0
493,51,45+,0,2,16,1988.0,1,садоводство,0,0.15733602441781613,0,1,0
494,48,45+,0,2,19,1995.0,0,садоводство,0,0.33138832342561825,0,0,0
495,27,<30,0,3,5,2018.0,0,видеоигры,1,0.8347078468399005,1,1,0
496,36,30-45,1,3,11,2008.0,0,чтение,0,0.6348024556651088,1,1,1
497,49,45+,1,3,17,2008.0,1,чтение,0,0.4452594860509251,0,0,1
498,18,<30,0,3,0,2014.0,0,скейтборд,1,0.8177535416345784,1,1,1
499,22,<30,1,3,2,2016.0,0,скейтборд,1,0.8612117450804762,1,1,1
500,62,45+,1,2,25,1985.0,1,садоводство,0,0.15798542225771028,0,0,1
501,21,<30,1,2,2,2023.0,0,путешествия,0,0.7421744492144953,1,0,1
502,33,30-45,0,3,7,2020.0,1,спорт,0,0.5497802091616878,1,1,1
503,41,30-45,0,3,20,1996.0,0,фотография,0,0.4082840862426983,0,0,1
504,33,30-45,0,3,6,2009.0,1,чтение,0,0.4279325246653143,0,0,0
505,19,<30,1,2,0,2022.0,0,скейтборд,1,0.8614754118897463,1,0,1
506,45,30-45,0,1,13,2002.0,0,фотография,0,0.35384648971223503,0,0,1
507,49,45+,1,4,28,2000.0,0,фотография,0,0.5658535393640782,1,0,1
508,44,30-45,0,3,18,2000.0,0,спорт,0,0.45952756372786735,0,1,1
509,37,30-45,0,1,11,2006.0,1,фотография,0,0.25192501647890153,0,1,0
510,41,30-45,1,3,24,1997.0,0,чтение,0,0.47040869089095905,0,0,1
511,29,<30,1,4,7,2017.0,0,фотография,0,0.788233874650342,1,0,1
512,52,45+,0,1,28,1983.0,1,садоводство,0,0.08625005229150488,0,0,0
513,50,45+,0,3,22,1996.0,1,шахматы,0,0.2512454929306636,0,1,1
514,50,45+,1,4,7,1994.0,1,шахматы,0,0.3935336697325084,0,0,1
515,60,45+,0,4,23,1982.0,1,садоводство,0,0.1904522947870679,0,1,0
516,54,45+,0,4,23,1993.0,1,спорт,0,0.28008309035098766,0,0,0
517,29,<30,1,3,10,2012.0,0,программирование,1,0.8233004117711991,1,0,1
518,20,<30,0,2,0,2014.0,0,скейтборд,1,0.7690813116835149,1,1,0
519,18,<30,0,1,0,2009.0,0,чтение,0,0.4716024013672868,0,0,1
520,50,45+,0,1,19,2006.0,1,фотография,0,0.23290596399433838,0,0,0
521,57,45+,0,2,22,1996.0,1,чтение,0,0.19939966989608918,0,0,1
522,27,<30,0,2,7,2013.0,0,путешествия,0,0.5687180418365334,1,0,0
523,60,45+,0,1,22,1984.0,1,садоводство,0,0.09648766100396712,0,0,0
524,61,45+,0,2,27,1990.0,1,вязание,0,0.1506925681792723,0,0,0
525,46,45+,0,1,12,1997.0,1,садоводство,0,0.18051125051982816,0,0,0
526,30,<30,1,3,4,2011.0,1,фотография,0,0.5214118821971412,1,0,0
527,29,<30,0,2,5,2012.0,0,спорт,0,0.5638480062668185,1,0,0
528,48,45+,0,3,24,1999.0,1,рыбалка,0,0.27275432325916404,0,0,0
529,63,45+,1,3,25,1984.0,1,фотография,0,0.19451206200624285,0,0,0
530,19,<30,1,1,0,2010.0,0,программирование,1,0.7272619063302136,1,0,1
531,52,45+,0,4,19,1996.0,1,фотография,0,0.31971984927158753,0,0,0
532,40,30-45,1,3,9,1999.0,0,фотография,0,0.5417055430126476,1,1,1
533,34,30-45,0,2,10,2011.0,1,фотография,0,0.36616517245108354,0,1,0
534,43,30-45,0,1,11,1998.0,0,путешествия,0,0.3188218909028514,0,1,1
535,25,<30,1,2,8,2021.0,0,скейтборд,1,0.8426748231716241,1,1,1
536,46,45+,1,1,17,2003.0,0,фотография,0,0.41347597164089833,0,0,1
537,43,30-45,0,2,15,2003.0,0,чтение,0,0.4294059795959819,0,0,1
538,27,<30,0,3,13,2011.0,1,спорт,0,0.42812996540323867,0,1,0
539,43,30-45,1,3,13,2004.0,1,фотография,0,0.41314969577334615,0,1,1
540,51,45+,0,3,17,1982.0,1,чтение,0,0.15876555048904134,0,0,0
541,58,45+,1,1,21,1987.0,1,шахматы,0,0.13846427954776475,0,0,0
542,24,<30,0,1,5,2018.0,0,видеоигры,1,0.7356007476780962,1,0,1
543,21,<30,1,2,4,2021.0,0,программирование,1,0.8494210840037074,1,1,1
544,62,45+,1,1,20,1982.0,1,вязание,0,0.11468022942598108,0,1,0
545,28,<30,1,1,9,2021.0,0,фотография,0,0.6404043573375513,1,0,0
546,46,45+,1,3,15,2002.0,0,чтение,0,0.5564327780681687,1,0,1
547,53,45+,1,1,18,1993.0,0,фотография,0,0.3057934710047946,0,0,0
548,42,30-45,0,3,13,1998.0,0,фотография,0,0.45290206786337245,0,0,1
549,38,30-45,0,1,12,2000.0,1,фотография,0,0.20170063590807022,0,0,1
550,53,45+,0,4,24,1987.0,1,путешествия,0,0.22594053819748783,0,1,0
551,27,<30,1,3,9,2015.0,0,путешествия,0,0.7107198294163907,1,1,1
552,54,45+,1,3,34,1981.0,1,рыбалка,0,0.157799112306162,0,1,0
553,26,<30,0,1,7,2016.0,0,спорт,0,0.5289030392302446,1,1,0
554,41,30-45,0,3,13,2000.0,1,спорт,0,0.3116301033598013,0,0,1
555,52,45+,0,3,18,1989.0,1,рыбалка,0,0.20419387458714017,0,1,0
556,52,45+,1,3,16,1991.0,1,фотография,0,0.2720405268150946,0,0,0
557,65,45+,0,3,24,1983.0,1,спорт,0,0.15285723761642026,0,1,0
558,53,45+,1,3,24,1984.0,1,вязание,0,0.19654911766387714,0,0,0
559,35,30-45,1,1,9,2022.0,1,чтение,0,0.4819659742984717,0,1,0
560,56,45+,0,3,23,1985.0,1,рыбалка,0,0.1668726621025309,0,1,0
561,49,45+,0,3,17,2004.0,1,фотография,0,0.3404267924082617,0,0,0
562,41,30-45,0,2,12,2005.0,1,спорт,0,0.2996465384625286,0,0,0
563,40,30-45,0,1,11,1997.0,0,спорт,0,0.3089739189031393,0,1,1
564,49,45+,0,2,18,2007.0,0,шахматы,0,0.46500524926530107,0,0,0
565,54,45+,0,3,25,1981.0,1,чтение,0,0.13982139526191395,0,0,1
566,29,<30,1,1,4,2009.0,0,чтение,0,0.5232625524478917,1,0,1
567,30,<30,0,2,3,2015.0,0,чтение,0,0.6034552867036194,1,1,0
568,40,30-45,0,1,15,2000.0,0,чтение,0,0.32749568494782233,0,1,1
569,42,30-45,1,3,8,2002.0,0,путешествия,0,0.5786781769785532,1,1,0
570,52,45+,1,1,15,1987.0,1,путешествия,0,0.14799650469964393,0,0,0
571,58,45+,0,3,19,1991.0,1,чтение,0,0.21724788167517564,0,1,0
572,47,45+,1,2,17,2003.0,1,рыбалка,0,0.3215711619718382,0,0,0
573,34,30-45,0,3,13,2010.0,0,чтение,0,0.5889925178756672,1,1,1
574,37,30-45,1,4,13,1997.0,1,путешествия,0,0.407817219854113,0,1,1
575,65,45+,1,1,27,1982.0,1,фотография,0,0.10579291992267174,0,0,0
576,42,30-45,1,2,11,2000.0,1,спорт,0,0.3087334825850976,0,0,0
577,39,30-45,0,3,15,2009.0,1,путешествия,0,0.39966895288261517,0,0,0
578,30,<30,1,2,7,2020.0,0,чтение,0,0.7016904888245444,1,0,0
579,36,30-45,0,2,7,2007.0,1,чтение,0,0.3334169828769365,0,1,0
580,53,45+,0,3,18,1987.0,0,рыбалка,0,0.31935703563699525,0,0,0
581,29,<30,0,4,7,2015.0,1,скейтборд,1,0.7425627804931132,1,0,1
582,58,45+,0,3,20,1993.0,1,шахматы,0,0.2308942932946715,0,1,0
583,36,30-45,0,2,15,1997.0,1,путешествия,0,0.22206572636378794,0,0,0
584,29,<30,1,2,3,2019.0,0,спорт,0,0.7029599154857031,1,0,0
585,26,<30,1,1,2,2022.0,0,скейтборд,1,0.8181149478345344,1,1,1
586,24,<30,0,3,1,2021.0,0,блогинг,1,0.8591632073113185,1,1,0
587,45,30-45,0,3,15,1997.0,1,фотография,0,0.2777602876914653,0,1,1
588,31,30-45,0,3,7,2014.0,0,чтение,0,0.6503145681977313,1,1,1
589,48,45+,0,1,17,1993.0,0,рыбалка,0,0.2562520157353557,0,1,0
590,36,30-45,0,3,15,1995.0,1,спорт,0,0.25979051822616334,0,0,1
591,64,45+,1,2,34,1991.0,1,путешествия,0,0.18012943220902392,0,0,0
592,33,30-45,0,2,13,2015.0,0,спорт,0,0.5720890477958215,1,0,0
593,22,<30,0,3,3,2019.0,0,видеоигры,1,0.8443552910934806,1,1,1
594,52,45+,0,1,16,1985.0,0,фотография,0,0.19490838242802472,0,1,0
595,29,<30,1,3,14,2021.0,1,блогинг,1,0.7691677151453805,1,0,1
596,42,30-45,1,3,16,2001.0,0,чтение,0,0.5419057513909201,1,0,0
597,38,30-45,1,4,10,2000.0,1,спорт,0,0.45091938822468247,0,0,1
598,53,45+,1,3,23,1984.0,1,садоводство,0,0.19860224669770643,0,0,0
599,40,30-45,0,3,7,1999.0,0,чтение,0,0.4836257960058625,0,0,1
600,33,30-45,0,3,3,2024.0,0,спорт,0,0.7557500523938774,1,0,0
601,56,45+,1,1,20,1985.0,1,фотография,0,0.12936186835212488,0,0,0
602,62,45+,0,2,35,1981.0,1,фотография,0,0.09583812836913759,0,0,0
603,59,45+,1,3,28,1983.0,1,чтение,0,0.18160150385142748,0,0,1
604,56,45+,0,3,27,1978.0,1,чтение,0,0.12133340027792672,0,0,0
605,31,30-45,0,3,7,2016.0,0,путешествия,0,0.6708167045103643,1,0,1
606,48,45+,1,2,19,2003.0,1,шахматы,0,0.31594688577619423,0,1,1
607,22,<30,1,2,2,2012.0,1,фотография,0,0.46487300085615213,0,1,1
608,52,45+,1,1,21,1996.0,0,фотография,0,0.32705788204825326,0,0,0
609,40,30-45,0,3,18,1999.0,1,фотография,0,0.2884362924909782,0,1,0
610,46,45+,1,3,15,1995.0,1,шахматы,0,0.31250674237475123,0,1,0
611,60,45+,0,3,26,1992.0,0,вязание,0,0.3471288906417484,0,1,0
612,28,<30,0,2,8,2014.0,0,чтение,0,0.5767392512792162,1,0,1
613,35,30-45,0,2,9,2020.0,0,чтение,0,0.638954317511209,1,0,0
614,64,45+,0,3,37,1992.0,1,садоводство,0,0.1870712292541139,0,1,0
615,29,<30,0,3,7,2018.0,1,блогинг,1,0.7106308772114295,1,0,1
616,26,<30,0,2,8,2013.0,1,фотография,0,0.3938054046698334,0,0,0
617,27,<30,0,3,7,2020.0,1,скейтборд,1,0.7290699506836695,1,0,0
618,61,45+,0,2,21,1990.0,1,шахматы,0,0.16090939095602175,0,0,0
619,34,30-45,0,3,9,2021.0,0,фотография,0,0.7139462547473007,1,0,1
620,55,45+,0,3,29,1984.0,0,фотография,0,0.2618508896120744,0,0,1
621,24,<30,0,3,4,2013.0,0,чтение,0,0.6487487656220206,1,0,0
622,63,45+,1,3,27,1983.0,1,садоводство,0,0.18353415952197968,0,1,0
623,30,<30,0,2,8,2017.0,0,чтение,0,0.6098282504931709,1,0,0
